 Run time: 336.871

Objective value: 5765

Centres locked to locations (Function) Node:
( 23 ) 69
( 27 ) 60
( 34 ) 64
( 39 ) 61
( 40 ) 63
( 42 ) 56
( 46 ) 57
( 47 ) 55
( 51 ) 58
( 52 ) 59
( 53 ) 67
( 54 ) 66
( 56 ) 68
( 57 ) 61

Functions placed in locations (Functions, Nodes) 1:
( 23 66 ) 1
( 23 69 ) 1
( 27 60 ) 1
( 34 62 ) 1
( 34 64 ) 1
( 39 61 ) 1
( 40 62 ) 1
( 40 63 ) 1
( 42 53 ) 1
( 42 54 ) 1
( 42 56 ) 1
( 46 52 ) 1
( 46 54 ) 1
( 46 57 ) 1
( 47 53 ) 1
( 47 55 ) 1
( 51 58 ) 1
( 52 59 ) 1
( 52 60 ) 1
( 52 65 ) 1
( 53 58 ) 1
( 53 67 ) 1
( 53 70 ) 1
( 54 66 ) 1
( 56 65 ) 1
( 56 68 ) 1
( 56 70 ) 1
( 57 61 ) 1

All functions so far placed in the building with fraction:
( 18 27 ) 0.228571
( 25 27 ) 0.310476
( 18 28 ) 1
( 28 29 ) 0.998095
( 29 30 ) 0.65368
( 29 31 ) 1
( 25 32 ) 1
( 11 33 ) 0.634286
( 55 33 ) 0.140952
( 55 34 ) 1
( 37 35 ) 0.39619
( 43 35 ) 0.48
( 11 36 ) 0.848485
( 41 36 ) 0.151515
( 41 37 ) 1
( 11 38 ) 1
( 30 39 ) 0.08
( 32 39 ) 0.870476
( 32 40 ) 1
( 28 41 ) 1
( 30 42 ) 1
( 32 43 ) 0.168831
( 33 43 ) 0.831169
( 30 44 ) 1
( 24 45 ) 0.310476
( 36 45 ) 0.666667
( 36 46 ) 1
( 28 47 ) 0.691429
( 38 47 ) 0.308571
( 35 48 ) 0.982684
( 35 49 ) 1
( 24 50 ) 1
( 17 51 ) 0.952381
( 46 52 ) 1
( 42 53 ) 0.907143
( 47 53 ) 0.0928571
( 42 54 ) 0.758095
( 46 54 ) 0.193333
( 47 55 ) 1
( 42 56 ) 1
( 46 57 ) 1
( 51 58 ) 0.845714
( 53 58 ) 0.154286
( 52 59 ) 1
( 27 60 ) 0.938095
( 52 60 ) 0.0619048
( 39 61 ) 0.365714
( 57 61 ) 0.624762
( 34 62 ) 0.238095
( 40 62 ) 0.761905
( 40 63 ) 1
( 34 64 ) 1
( 52 65 ) 0.478095
( 56 65 ) 0.495238
( 23 66 ) 0.409988
( 54 66 ) 0.590012
( 53 67 ) 1
( 56 68 ) 1
( 23 69 ) 1
( 53 70 ) 0.822511
( 56 70 ) 0.177489
 Run time: 481.897

Objective value: 9732

Centres locked to locations (Function) Node:
( 23 ) 69
( 27 ) 56
( 34 ) 70
( 39 ) 66
( 40 ) 58
( 42 ) 67
( 46 ) 62
( 47 ) 54
( 51 ) 53
( 52 ) 65
( 53 ) 63
( 54 ) 54
( 56 ) 57
( 57 ) 52

Functions placed in locations (Functions, Nodes) 1:
( 23 68 ) 1
( 23 69 ) 1
( 27 55 ) 1
( 27 56 ) 1
( 34 68 ) 1
( 34 70 ) 1
( 39 66 ) 1
( 40 58 ) 1
( 42 58 ) 1
( 42 61 ) 1
( 42 67 ) 1
( 46 59 ) 1
( 46 62 ) 1
( 46 64 ) 1
( 47 54 ) 1
( 51 53 ) 1
( 51 60 ) 1
( 52 59 ) 1
( 52 65 ) 1
( 52 66 ) 1
( 53 60 ) 1
( 53 61 ) 1
( 53 63 ) 1
( 54 54 ) 1
( 56 52 ) 1
( 56 55 ) 1
( 56 57 ) 1
( 57 52 ) 1

All functions so far placed in the building with fraction:
( 18 27 ) 0.228571
( 25 27 ) 0.310476
( 18 28 ) 1
( 28 29 ) 0.998095
( 29 30 ) 0.65368
( 29 31 ) 1
( 25 32 ) 1
( 11 33 ) 0.634286
( 55 33 ) 0.140952
( 55 34 ) 1
( 37 35 ) 0.39619
( 43 35 ) 0.48
( 11 36 ) 0.848485
( 41 36 ) 0.151515
( 41 37 ) 1
( 11 38 ) 1
( 30 39 ) 0.08
( 32 39 ) 0.870476
( 32 40 ) 1
( 28 41 ) 1
( 30 42 ) 1
( 32 43 ) 0.168831
( 33 43 ) 0.831169
( 30 44 ) 1
( 24 45 ) 0.310476
( 36 45 ) 0.666667
( 36 46 ) 1
( 28 47 ) 0.691429
( 38 47 ) 0.308571
( 35 48 ) 0.982684
( 35 49 ) 1
( 24 50 ) 1
( 17 51 ) 0.952381
( 56 52 ) 0.432035
( 57 52 ) 0.567965
( 51 53 ) 1
( 47 54 ) 0.514286
( 54 54 ) 0.48381
( 27 55 ) 0.777056
( 56 55 ) 0.222944
( 27 56 ) 1
( 56 57 ) 1
( 40 58 ) 0.750476
( 42 58 ) 0.249524
( 46 59 ) 0.853333
( 52 59 ) 0.0733333
( 51 60 ) 0.0571429
( 53 60 ) 0.942857
( 42 61 ) 0.674286
( 53 61 ) 0.321905
( 46 62 ) 1
( 53 63 ) 1
( 46 64 ) 1
( 52 65 ) 1
( 39 66 ) 0.445993
( 52 66 ) 0.554007
( 42 67 ) 1
( 23 68 ) 0.761905
( 34 68 ) 0.238095
( 23 69 ) 1
( 34 70 ) 1
